r_m,z_m,major_r_m,psi_norm,psi_wb,br_t,bz_t,bphi_t,b_total_t,density_1e19_m3,pressure_pa,temperature_kev,j_phi_a_m2,inside_closed_surface
-1.2433098592e-01,-1.0942539474e+00,1.7256690141e+00,1.1356946143e+00,2.4175553602e-01,1.2780411128e-02,-9.9558435165e-03,3.2161439736e+00,3.2161847765e+00,2.1478865361e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-1.0665513158e+00,1.7256690141e+00,1.1323211314e+00,2.4103742205e-01,1.7471370177e-02,-1.2050655413e-02,3.2161439736e+00,3.2162140050e+00,2.1503411726e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-1.0388486842e+00,1.7256690141e+00,1.1278473076e+00,2.4008507830e-01,2.2564744604e-02,-1.4241123042e-02,3.2161439736e+00,3.2162546597e+00,2.1535135811e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-1.0111460526e+00,1.7256690141e+00,1.1221861237e+00,2.3887998097e-01,2.8033722235e-02,-1.6546998781e-02,3.2161439736e+00,3.2163087152e+00,2.1573910467e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-9.8344342105e-01,1.7256690141e+00,1.1152558958e+00,2.3740474199e-01,3.3857410622e-02,-1.8990725767e-02,3.2161439736e+00,3.2163782474e+00,2.1619266643e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-9.5574078947e-01,1.7256690141e+00,1.1069789887e+00,2.3564283514e-01,4.0020299373e-02,-2.1597763534e-02,3.2161439736e+00,3.2164654741e+00,2.1670342626e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-9.2803815789e-01,1.7256690141e+00,1.0972806849e+00,2.3357835531e-01,4.6511463266e-02,-2.4396950825e-02,3.2161439736e+00,3.2165728013e+00,2.1725823470e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-9.0033552632e-01,1.7256690141e+00,1.0860882563e+00,2.3119582084e-01,5.3323602320e-02,-2.7420908464e-02,3.2161439736e+00,3.2167028727e+00,2.1783868398e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-8.7263289474e-01,1.7256690141e+00,1.0733302644e+00,2.2848002459e-01,6.0451989669e-02,-3.0706482624e-02,3.2161439736e+00,3.2168586214e+00,2.1842024362e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-8.4493026316e-01,1.7256690141e+00,1.0589361041e+00,2.2541593684e-01,6.7893367699e-02,-3.4295226785e-02,3.2161439736e+00,3.2170433212e+00,2.1897124550e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-8.1722763158e-01,1.7256690141e+00,1.0428357998e+00,2.2198866191e-01,7.5644791055e-02,-3.8233920515e-02,3.2161439736e+00,3.2172606400e+00,2.1945171484e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-7.8952500000e-01,1.7256690141e+00,1.0249600696e+00,2.1818345169e-01,8.3702326899e-02,-4.2575102580e-02,3.2161439736e+00,3.2175146896e+00,2.1981205697e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-7.6182236842e-01,1.7256690141e+00,1.0052407043e+00,2.1398578653e-01,9.2059456206e-02,-4.7377261090e-02,3.2161439736e+00,3.2178100638e+00,2.1999163000e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,-7.3411973684e-01,1.7256690141e+00,9.8361134988e-01,2.0938154160e-01,1.0059557920e-01,-5.2677653093e-02,3.2182523039e+00,3.2202550050e+00,2.6388082977e-01,1.0957069706e+02,2.6253886591e+00,8.0798448378e+03,1
-1.2433098592e-01,-7.0641710526e-01,1.7256690141e+00,9.6005796504e-01,2.0436772793e-01,1.0906682733e-01,-5.8370632025e-02,3.2212823470e+00,3.2236567222e+00,3.0186452268e-01,4.5573630892e+02,3.0207934002e+00,2.4841778650e+04,1
-1.2433098592e-01,-6.7871447368e-01,1.7256690141e+00,9.3462372975e-01,1.9895353726e-01,1.1727044520e-01,-6.4424926170e-02,3.2245543535e+00,3.2273291910e+00,3.3558159966e-01,1.0025304097e+03,3.3385430008e+00,4.6478694224e+04,1
-1.2433098592e-01,-6.5101184211e-01,1.7256690141e+00,9.0738567080e-01,1.9315536629e-01,1.2506059023e-01,-7.0817760347e-02,3.2280584142e+00,3.2312561694e+00,3.6749229473e-01,1.7502916761e+03,3.6211539262e+00,7.2509329535e+04,1
-1.2433098592e-01,-6.2330921053e-01,1.7256690141e+00,8.7845247368e-01,1.8699635093e-01,1.3229871185e-01,-7.7524488473e-02,3.2317805473e+00,3.2354162795e+00,3.9840905382e-01,2.7040774725e+03,3.8826154521e+00,1.0268238450e+05,1
-1.2433098592e-01,-5.9560657895e-01,1.7256690141e+00,8.4796339550e-01,1.8050613486e-01,1.3885096794e-01,-8.4516152898e-02,3.2357028379e+00,3.2397832376e+00,4.2866918312e-01,3.8684981131e+03,4.1292307980e+00,1.3677621049e+05,1
-1.2433098592e-01,-5.6790394737e-01,1.7256690141e+00,8.1608723727e-01,1.7372065078e-01,1.4458874327e-01,-9.1758574524e-02,3.2398035705e+00,3.2443262345e+00,4.5840914518e-01,5.2457105111e+03,4.3642194072e+00,1.7454002370e+05,1
-1.2433098592e-01,-5.4020131579e-01,1.7256690141e+00,7.8302102390e-01,1.6668183944e-01,1.4939028562e-01,-9.9212033106e-02,3.2440573986e+00,3.2490104479e+00,4.8766214963e-01,6.8342927700e+03,4.5892915909e+00,2.1567068039e+05,1
-1.2433098592e-01,-5.1249868421e-01,1.7256690141e+00,7.4898824171e-01,1.5943727440e-01,1.5314281311e-01,-1.0683129088e-01,3.2484355717e+00,3.2537976749e+00,5.1640153525e-01,8.6285105798e+03,4.8053237378e+00,2.5980339854e+05,1
-1.2433098592e-01,-4.8479605263e-01,1.7256690141e+00,7.1423657187e-01,1.5203967960e-01,1.5574478401e-01,-1.1456587124e-01,3.2529062266e+00,3.2586470653e+00,5.4456318441e-01,1.0617834852e+04,5.0126931941e+00,3.0650984994e+05,1
-1.2433098592e-01,-4.5709342105e-01,1.7256690141e+00,6.7903510838e-01,1.4454633714e-01,1.5710814123e-01,-1.2236054908e-01,3.2574347456e+00,3.2635159252e+00,5.7205853208e-01,1.2786667701e+04,5.2114627724e+00,3.5530106359e+05,1
-1.2433098592e-01,-4.2939078947e-01,1.7256690141e+00,6.4367108345e-01,1.3701839019e-01,1.5716039590e-01,-1.3015602281e-01,3.2619841775e+00,3.2683605606e+00,5.9878288701e-01,1.5114265203e+04,5.4014910879e+00,4.0563387986e+05,1
-1.2433098592e-01,-4.0168815789e-01,1.7256690141e+00,6.0844614965e-01,1.2952005160e-01,1.5584644360e-01,-1.3788974050e-01,3.2665157158e+00,3.2731371215e+00,6.2462121697e-01,1.7574854123e+04,5.5825030995e+00,4.5692014341e+05,1
-1.2433098592e-01,-3.7398552632e-01,1.7256690141e+00,5.7367228946e-01,1.2211773314e-01,1.5313002926e-01,-1.4549685073e-01,3.2709892254e+00,3.2778024120e+00,6.4945246120e-01,2.0137939402e+04,5.7541377964e+00,5.0853796696e+05,1
-1.2433098592e-01,-3.4628289474e-01,1.7256690141e+00,5.3966743951e-01,1.1487911404e-01,1.4899479723e-01,-1.5291124571e-01,3.2753638052e+00,3.2823146337e+00,6.7315292645e-01,2.2768794749e+04,5.9159819604e+00,5.5984442932e+05,1
-1.2433098592e-01,-3.1858026316e-01,1.7256690141e+00,5.0675092845e-01,1.0787216985e-01,1.4344488473e-01,-1.6006666030e-01,3.2795983747e+00,3.2866340335e+00,6.9559906944e-01,2.5429122439e+04,6.0675949777e+00,6.1018906852e+05,1
-1.2433098592e-01,-2.9087763158e-01,1.7256690141e+00,4.7523883465e-01,1.0116418425e-01,1.3650503865e-01,-1.6689778843e-01,3.2836522719e+00,3.2907234372e+00,7.1666983506e-01,2.8077861737e+04,6.2085275905e+00,6.5892753002e+05,1
-1.2433098592e-01,-2.6317500000e-01,1.7256690141e+00,4.4543937165e-01,9.4820766694e-02,1.2822025854e-01,-1.7334137684e-01,3.2874858465e+00,3.2945486578e+00,7.3624864631e-01,3.0672119217e+04,6.3383363389e+00,7.0543474915e+05,1
-1.2433098592e-01,-2.3547236842e-01,1.7256690141e+00,4.1764840618e-01,8.8904898406e-02,1.1865499067e-01,-1.7933725716e-01,3.2910610363e+00,3.2980787746e+00,7.5422510191e-01,3.3168189044e+04,6.4565947878e+00,7.4911709405e+05,1
-1.2433098592e-01,-2.0776973684e-01,1.7256690141e+00,3.9214520558e-01,8.3476027076e-02,1.0789191900e-01,-1.8482927965e-01,3.2943419149e+00,3.3012862919e+00,7.7049641525e-01,3.5522627768e+04,6.5629022593e+00,7.8942297590e+05,1
-1.2433098592e-01,-1.8006710526e-01,1.7256690141e+00,3.6918849888e-01,7.8589228402e-02,9.6030416897e-02,-1.8976611765e-01,3.2972951979e+00,3.3041471883e+00,7.8496861767e-01,3.7693346363e+04,6.6568905614e+00,8.2585154586e+05,1
-1.2433098592e-01,-1.5236447368e-01,1.7256690141e+00,3.4901291964e-01,7.4294448880e-02,8.3184737770e-02,-1.9410191935e-01,3.2998907006e+00,3.3066408773e+00,7.9755754458e-01,3.9640682377e+04,6.7382290781e+00,8.5795924411e+05,1
-1.2433098592e-01,-1.2466184211e-01,1.7256690141e+00,3.3182587970e-01,7.0635840307e-02,6.9482031759e-02,-1.9779679424e-01,3.3021017404e+00,3.3087501006e+00,8.0818962269e-01,4.1328417058e+04,6.8066285109e+00,8.8536413962e+05,1
-1.2433098592e-01,-9.6959210526e-02,1.7256690141e+00,3.1780490286e-01,6.7651192207e-02,5.5060276854e-02,-2.0081713471e-01,3.3039054796e+00,3.3104607797e+00,8.1680247893e-01,4.2724705787e+04,6.8618435220e+00,9.0774819213e+05,1
-1.2433098592e-01,-6.9256578947e-02,1.7256690141e+00,3.0709542781e-01,6.5371464146e-02,4.0066205971e-02,-2.0313578874e-01,3.3052832081e+00,3.3117618476e+00,8.2334539401e-01,4.3802894925e+04,6.9036745085e+00,9.2485776474e+05,1
-1.2433098592e-01,-4.1553947368e-02,1.7256690141e+00,2.9980907291e-01,6.3820416345e-02,2.4653294416e-02,-2.0473211447e-01,3.3062205668e+00,3.3126450851e+00,8.2777962658e-01,4.4542203417e+04,6.9319687236e+00,9.3650288919e+05,1
-1.2433098592e-01,-1.3851315789e-02,1.7256690141e+00,2.9602234307e-01,6.3014334418e-02,8.9798459553e-03,-2.0559195983e-01,3.3067077135e+00,3.3131049778e+00,8.3007863411e-01,4.4928252978e+04,6.9466209439e+00,9.4255590198e+05,1
-1.2433098592e-01,1.3851315789e-02,1.7256690141e+00,2.9577575413e-01,6.2961842983e-02,-6.7928169440e-03,-2.0570761554e-01,3.3067394361e+00,3.3131386122e+00,8.3022821487e-01,4.4953435537e+04,6.9475738537e+00,9.4295008917e+05,1
-1.2433098592e-01,4.1553947368e-02,1.7256690141e+00,2.9907335266e-01,6.3663803430e-02,-2.2502086127e-02,-2.0507778422e-01,3.3063152141e+00,3.3127456190e+00,8.2822659001e-01,4.4617110825e+04,6.9348182757e+00,9.3767887605e+05,1
-1.2433098592e-01,6.9256578947e-02,1.7256690141e+00,3.0588261865e-01,6.5113293222e-02,-3.7985776794e-02,-2.0370759218e-01,3.3054392309e+00,3.3119281712e+00,8.2408443603e-01,4.3925630305e+04,6.9083933179e+00,9.2679587875e+05,1
-1.2433098592e-01,9.6959210526e-02,1.7256690141e+00,3.1613475298e-01,6.7295667075e-02,-5.3083875661e-02,-2.0160864576e-01,3.3041203373e+00,3.3106910377e+00,8.1782486792e-01,4.2892186448e+04,6.8683864404e+00,9.1041583923e+05,1
-1.2433098592e-01,1.2466184211e-01,1.7256690141e+00,3.2972536533e-01,7.0188703400e-02,-6.7640383233e-02,-1.9879910940e-01,3.3023719626e+00,3.3090416871e+00,8.0948336221e-01,4.1536489219e+04,6.8149333730e+00,8.8871616337e+05,1
-1.2433098592e-01,1.5236447368e-01,1.7256690141e+00,3.4651558903e-01,7.3762841622e-02,-8.1505281079e-02,-1.9530376395e-01,3.3002119716e+00,3.3069904337e+00,7.9910760064e-01,3.9884274953e+04,6.7482177578e+00,8.6193854456e+05,1
-1.2433098592e-01,1.8006710526e-01,1.7256690141e+00,3.6633365261e-01,7.7981516717e-02,-9.4536621708e-02,-1.9115399625e-01,3.2976624617e+00,3.3045506101e+00,7.8675720909e-01,3.7966657097e+04,6.6684703426e+00,8.3039003151e+05,1
-1.2433098592e-01,2.0776973684e-01,1.7256690141e+00,3.8897693337e-01,8.2801596348e-02,-1.0660270446e-01,-1.8638767452e-01,3.2947494997e+00,3.3017387491e+00,7.7250336391e-01,3.5819333407e+04,6.5759675224e+00,7.9444289884e+05,1
-1.2433098592e-01,2.3547236842e-01,1.7256690141e+00,4.1421450619e-01,8.8173923440e-02,-1.1758427214e-01,-1.8104887503e-01,3.2915027930e+00,3.2985747517e+00,7.5642823830e-01,3.3481669951e+04,6.4710290062e+00,7.5453278160e+05,1
-1.2433098592e-01,2.6317500000e-01,1.7256690141e+00,4.4179018372e-01,9.4043963340e-02,-1.2737664371e-01,-1.7518744060e-01,3.2879552990e+00,3.2950820167e+00,7.3862426372e-01,3.0995688069e+04,6.3540143751e+00,7.1115470366e+05,1
-1.2433098592e-01,2.9087763158e-01,1.7256690141e+00,4.7142602309e-01,1.0035255030e-01,-1.3589168900e-01,-1.6885836707e-01,3.2841427740e+00,3.2912875078e+00,7.1919318440e-01,2.8404985711e+04,6.2253182765e+00,6.6485682833e+05,1
-1.2433098592e-01,3.1858026316e-01,1.7256690141e+00,5.0282625308e-01,1.0703672344e-01,-1.4305955134e-01,-1.6212102766e-01,3.2801032676e+00,3.2872217310e+00,6.9824488540e-01,2.5753628763e+04,6.0853639631e+00,6.1623195930e+05,1
-1.2433098592e-01,3.4628289474e-01,1.7256690141e+00,5.3568155456e-01,1.1403063793e-01,-1.4883003205e-01,-1.5503825660e-01,3.2758765724e+00,3.2829186034e+00,6.7589597548e-01,2.3085050521e+04,5.9345948175e+00,5.6590700320e+05,1
-1.2433098592e-01,3.7398552632e-01,1.7256690141e+00,5.6967360944e-01,1.2126653334e-01,-1.5317356476e-01,-1.4767532226e-01,3.2715036387e+00,3.2784151963e+00,6.5226810207e-01,2.0440998195e+04,5.7734633812e+00,5.1453076181e+05,1
-1.2433098592e-01,4.0168815789e-01,1.7256690141e+00,6.0447981878e-01,1.2867573797e-01,-1.5608172641e-01,-1.4009882582e-01,3.2670259674e+00,3.2737513434e+00,6.2748596628e-01,1.7860563941e+04,5.6024171941e+00,4.6276054641e+05,1
-1.2433098592e-01,4.2939078947e-01,1.7256690141e+00,6.3977808124e-01,1.3618968605e-01,-1.5756725353e-01,-1.3237556529e-01,3.2624849957e+00,3.2689691153e+00,6.0167498512e-01,1.5379334641e+04,5.4218803885e+00,4.1124819710e+05,1
-1.2433098592e-01,4.5709342105e-01,1.7256690141e+00,6.7525151856e-01,1.4374092363e-01,-1.5766355649e-01,-1.2457140580e-01,3.2579214884e+00,3.2641121698e+00,5.7495851022e-01,1.3028689584e+04,5.2322293632e+00,3.6062614647e+05,1
-1.2433098592e-01,4.8479605263e-01,1.7256690141e+00,7.1059303572e-01,1.5126407934e-01,-1.5642374806e-01,-1.1675019669e-01,3.2533749521e+00,3.2592249963e+00,5.4745444275e-01,1.0835268931e+04,5.0337597713e+00,3.1149419192e+05,1
-1.2433098592e-01,5.1249868421e-01,1.7256690141e+00,7.4550961019e-01,1.5869677742e-01,-1.5391922621e-01,-1.0897277337e-01,3.2488830829e+00,3.2543520830e+00,5.1927095779e-01,8.8206288756e+03,4.8266400834e+00,2.6440764398e+05,1
-1.2433098592e-01,5.4020131579e-01,1.7256690141e+00,7.7972621552e-01,1.6598047293e-01,-1.5023787264e-01,-1.0129607895e-01,3.2444812617e+00,3.2495370396e+00,4.9050081134e-01,7.0010927630e+03,4.6108432461e+00,2.1986751415e+05,1
-1.2433098592e-01,5.6790394737e-01,1.7256690141e+00,8.1298930143e-01,1.7306119257e-01,-1.4548194806e-01,-9.3772437081e-02,3.2402021068e+00,3.2448217147e+00,4.6121322737e-01,5.3878023404e+03,4.3860404356e+00,1.7831343108e+05,1
-1.2433098592e-01,5.9560657895e-01,1.7256690141e+00,8.4506977213e-01,1.7989016868e-01,-1.3976578511e-01,-8.6449005538e-02,3.2360750903e+00,3.2402453449e+00,4.3144134583e-01,3.9869720028e+03,4.1514246397e+00,1.4012010018e+05,1
-1.2433098592e-01,6.2330921053e-01,1.7256690141e+00,8.7576543011e-01,1.8642435943e-01,-1.3321340450e-01,-7.9367441999e-02,3.2321262241e+00,3.2358437741e+00,4.0116083979e-01,2.8003561454e+03,3.9053931686e+00,1.0559852732e+05,1
-1.2433098592e-01,6.5101184211e-01,1.7256690141e+00,9.0490288376e-01,1.9262685493e-01,-1.2595622642e-01,-7.2563825746e-02,3.2283778142e+00,3.2316487729e+00,3.7024905386e-01,1.8259676811e+03,3.6449143580e+00,7.5004406499e+04,1
-1.2433098592e-01,6.7871447368e-01,1.7256690141e+00,9.3233896326e-01,1.9846717857e-01,-1.1813115943e-01,-6.6068919826e-02,3.2248482790e+00,3.2276874842e+00,3.3839453504e-01,1.0591736487e+03,3.3640726672e+00,4.8559689872e+04,1
-1.2433098592e-01,7.0641710526e-01,1.7256690141e+00,9.5796176981e-01,2.0392151044e-01,-1.0987966790e-01,-5.9908995666e-02,3.2215520136e+00,3.2239820107e+00,3.0484879900e-01,4.9460261575e+02,3.0499187304e+00,2.6506628287e+04,1
-1.2433098592e-01,7.3411973684e-01,1.7256690141e+00,9.8169167262e-01,2.0897289952e-01,-1.0134970026e-01,-5.4107996720e-02,3.2184992622e+00,3.2205491671e+00,2.6741859386e-01,1.3081670377e+02,2.6646729712e+00,9.2844606863e+03,1
-1.2433098592e-01,7.6182236842e-01,1.7256690141e+00,1.0034832243e+00,2.1361167142e-01,-9.2736723631e-02,-4.8695791887e-02,3.2161439736e+00,3.2178491945e+00,2.1999629921e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,7.8952500000e-01,1.7256690141e+00,1.0233445885e+00,2.1783956393e-01,-8.4289184799e-02,-4.3777624088e-02,3.2161439736e+00,3.2175461466e+00,2.1983545876e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,8.1722763158e-01,1.7256690141e+00,1.0413419084e+00,2.2167065696e-01,-7.6142200305e-02,-3.9330103050e-02,3.2161439736e+00,3.2172855873e+00,2.1948887747e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,8.4493026316e-01,1.7256690141e+00,1.0575440356e+00,2.2511960695e-01,-6.8303911660e-02,-3.5293038749e-02,3.2161439736e+00,3.2170628035e+00,2.1901850961e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,8.7263289474e-01,1.7256690141e+00,1.0720207698e+00,2.2820127222e-01,-6.0777192048e-02,-3.1612923784e-02,3.2161439736e+00,3.2168735292e+00,2.1847502312e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,9.0033552632e-01,1.7256690141e+00,1.0848422533e+00,2.3093058392e-01,-5.3563461033e-02,-2.8242152978e-02,3.2161439736e+00,3.2167139634e+00,2.1789927356e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,9.2803815789e-01,1.7256690141e+00,1.0960789234e+00,2.3332253610e-01,-4.6665037948e-02,-2.5138399594e-02,3.2161439736e+00,3.2165807348e+00,2.1732365573e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,9.5574078947e-01,1.7256690141e+00,1.1058019640e+00,2.3539228167e-01,-4.0087368913e-02,-2.2264098885e-02,3.2161439736e+00,3.2164708526e+00,2.1677328991e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,9.8344342105e-01,1.7256690141e+00,1.1140842587e+00,2.3715533538e-01,-3.3841190230e-02,-1.9585984027e-02,3.2161439736e+00,3.2163816464e+00,2.1626702592e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.0111460526e+00,1.7256690141e+00,1.1210018136e+00,2.3862787665e-01,-2.7944404499e-02,-1.7074664356e-02,3.2161439736e+00,3.2163106959e+00,2.1581826869e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.0388486842e+00,1.7256690141e+00,1.1266355532e+00,2.3982713191e-01,-2.2423376786e-02,-1.4704244303e-02,3.2161439736e+00,3.2162557550e+00,2.1543564608e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.0665513158e+00,1.7256690141e+00,1.1310733256e+00,2.4077180140e-01,-1.7313372959e-02,-1.2451979087e-02,3.2161439736e+00,3.2162146793e+00,2.1512355342e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.0942539474e+00,1.7256690141e+00,1.1344118951e+00,2.4148248334e-01,-1.2657943911e-02,-1.0297959856e-02,3.2161439736e+00,3.2161853694e+00,2.1488261734e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.1219565789e+00,1.7256690141e+00,1.1367586707e+00,2.4198204192e-01,-8.5071951420e-03,-8.2248188893e-03,3.2161439736e+00,3.2161657418e+00,2.1471012355e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.1496592105e+00,1.7256690141e+00,1.1382329217e+00,2.4229586601e-01,-4.9150468937e-03,-6.2174448739e-03,3.2161439736e+00,3.2161537390e+00,2.1460044745e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.1773618421e+00,1.7256690141e+00,1.1389662755e+00,2.4245197518e-01,-1.9357526642e-03,-4.2626992677e-03,3.2161439736e+00,3.2161473810e+00,2.1454551346e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.2050644737e+00,1.7256690141e+00,1.1391023695e+00,2.4248094554e-01,3.7993006444e-04,-2.3491268122e-03,3.2161439736e+00,3.2161448539e+00,2.1453529148e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.2327671053e+00,1.7256690141e+00,1.1387956290e+00,2.4241564963e-01,1.9884596384e-03,-4.6665611874e-04,3.2161439736e+00,3.2161446221e+00,2.1455831853e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.2604697368e+00,1.7256690141e+00,1.1382092482e+00,2.4229082664e-01,2.8566748063e-03,1.3937107334e-03,3.2161439736e+00,3.2161455442e+00,2.1460221661e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.2881723684e+00,1.7256690141e+00,1.1375125469e+00,2.4214251968e-01,2.9640408555e-03,3.2402178930e-03,3.2161439736e+00,3.2161469716e+00,2.1465416580e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.2433098592e-01,1.3158750000e+00,1.7256690141e+00,1.1368779424e+00,2.4200743130e-01,2.6875338921e-03,5.0806809622e-03,3.2161439736e+00,3.2161491095e+00,2.1470128805e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.3158750000e+00,1.7482746479e+00,1.1371262247e+00,2.4206028322e-01,-4.3475164714e-03,4.4805085517e-03,3.1745584178e+00,3.1745645565e+00,2.1468287432e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.2881723684e+00,1.7482746479e+00,1.1380736540e+00,2.4226196267e-01,-3.9808717849e-03,2.8033739335e-03,3.1745584178e+00,3.1745621515e+00,2.1461234483e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.2604697368e+00,1.7482746479e+00,1.1389376650e+00,2.4244588485e-01,-3.2560754260e-03,1.1227081007e-03,3.1745584178e+00,3.1745602861e+00,2.1454766130e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.2327671053e+00,1.7482746479e+00,1.1395552857e+00,2.4257735791e-01,-1.8337584235e-03,-5.6863485906e-04,3.1745584178e+00,3.1745589983e+00,2.1450121122e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.2050644737e+00,1.7482746479e+00,1.1397720912e+00,2.4262350933e-01,2.4553342171e-04,-2.2783982906e-03,3.1745584178e+00,3.1745592449e+00,2.1448486378e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.1773618421e+00,1.7482746479e+00,1.1394435592e+00,2.4255357466e-01,2.9368618337e-03,-4.0151886199e-03,3.1745584178e+00,3.1745623154e+00,2.1450962707e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.1496592105e+00,1.7482746479e+00,1.1384357131e+00,2.4233903427e-01,6.1939188528e-03,-5.7887295173e-03,3.1745584178e+00,3.1745697381e+00,2.1458528176e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
-1.0172535211e-01,-1.1219565789e+00,1.7482746479e+00,1.1366251027e+00,2.4195360927e-01,9.9717066986e-03,-7.6101089766e-03,3.1745584178e+00,3.1745832004e+00,2.1472001023e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
